location,timestamp,congestion_level
Quetta,2023-10-17,0.33189282627484873
Islamabad,2023-05-13,0.02988691437802908
Peshawar,2023-10-08,0.2604712041884817
Quetta,2023-10-02,0.12110091743119267
Lahore,2024-10-30,0.013866231647634585
Karachi,2024-02-03,0.6821705426356589
Karachi,2023-10-03,0.7449344457687723
Islamabad,2024-10-12,0.21405049396267836
Quetta,2023-10-16,0.5230352303523035
Quetta,2024-10-29,0.1848030018761726
Islamabad,2023-02-07,0.1492329149232915
Islamabad,2024-08-31,0.6862595419847328
Karachi,2023-10-14,1.2419354838709677
Peshawar,2023-10-04,0.5975206611570248
Peshawar,2024-10-29,0.31545518701482006
Quetta,2023-12-01,0.022375215146299483
Islamabad,2024-02-04,1.399334442595674
Lahore,2023-09-18,0.8682581786030061
Karachi,2024-10-29,0.14319433516915814
Lahore,2023-10-15,0.21556350626118068
Lahore,2023-09-15,0.6290849673202614
Karachi,2023-02-20,0.8483904465212876
Islamabad,2024-10-08,0.5942928039702233
Lahore,2024-08-31,0.6073423782920989
Islamabad,2023-09-20,0.2554307116104869
Islamabad,2024-10-29,0.020053475935828877
Karachi,2023-12-01,0.14105263157894737
Lahore,2023-10-04,0.6392092257001647
Quetta,2023-09-19,0.4953416149068323
Islamabad,2023-02-11,0.04984662576687116
Lahore,2024-10-29,0.10240334378265413
Lahore,2024-08-30,0.8168744007670182
Peshawar,2023-02-05,1.33993399339934
Quetta,2024-10-28,1.0100376411543288
Quetta,2023-02-09,0.5310445580715851
Islamabad,2023-02-06,1.2535392535392536
Peshawar,2024-10-28,0.5555555555555556
Peshawar,2023-10-03,0.15312046444121916
Lahore,2023-05-13,0.7775175644028103
Peshawar,2023-10-13,0.6136101499423299
Quetta,2024-02-03,0.5142378559463987
Islamabad,2023-02-21,0.12705272255834055
Karachi,2023-02-09,0.7744897959183673
Karachi,2024-10-28,0.1242544731610338
Lahore,2023-02-11,1.880392156862745
Islamabad,2023-10-05,0.3798724309000709
Islamabad,2023-02-22,0.7235693501454898
Quetta,2024-09-09,0.035916824196597356
Lahore,2023-09-19,0.7366211962224554
Islamabad,2024-10-28,0.7373737373737373
Lahore,2024-10-10,0.4767522553782096
Lahore,2023-10-16,0.3180616740088106
Islamabad,2023-10-08,0.24882186616399624
Lahore,2024-10-28,0.1351170568561873
Lahore,2024-10-11,0.7737226277372263
Islamabad,2024-08-29,0.4351145038167939
Quetta,2023-02-11,1.0524625267665952
Quetta,2024-10-27,0.48516218081435475
Lahore,2024-09-10,0.10393013100436681
Quetta,2023-07-22,0.10228233305156383
Karachi,2024-10-12,0.08886389201349831
Lahore,2023-10-03,1.1261620185922976
Islamabad,2023-07-20,0.6603618421052632
Peshawar,2024-10-27,0.022878228782287822
Islamabad,2024-10-11,0.42066420664206644
Karachi,2023-10-16,0.26119402985074625
Karachi,2023-10-08,0.6415525114155252
Quetta,2023-09-20,1.4844827586206897
Peshawar,2023-09-15,0.43844109831709477
Quetta,2023-02-07,0.20461783439490447
Quetta,2023-10-03,0.2857142857142857
Karachi,2023-05-12,0.48314606741573035
Karachi,2024-10-27,1.0637636080870918
Lahore,2023-09-16,0.32249674902470743
Islamabad,2024-10-27,0.6516931582584657
Karachi,2023-07-20,0.33988212180746563
Quetta,2023-05-11,0.32172596517789553
Quetta,2023-10-15,1.1433506044905009
Islamabad,2023-02-08,1.2616438356164383
Lahore,2024-10-27,0.4326241134751773
Islamabad,2023-05-11,0.609584214235377
Islamabad,2024-09-01,0.7308934337997847
Quetta,2024-10-26,0.5632603406326034
Peshawar,2023-05-12,0.1687638786084382
Quetta,2023-02-08,1.4601018675721562
Peshawar,2024-10-26,0.9609375
Peshawar,2023-09-16,0.9014084507042254
Lahore,2023-02-19,0.16921606118546845
Karachi,2023-09-19,0.43243243243243246
Karachi,2023-10-05,0.4810606060606061
Karachi,2024-10-26,0.01347305389221557
Lahore,2023-10-18,0.05932864949258392
Peshawar,2023-10-14,0.6033287101248266
Peshawar,2023-07-20,0.8934993084370678
Islamabad,2023-03-01,1.6199649737302977
Islamabad,2024-10-26,0.6386138613861386
Lahore,2024-10-26,0.08211678832116788
Quetta,2024-10-25,0.6590649942987458
Peshawar,2024-07-13,0.12039127163280662
Islamabad,2024-02-03,0.5818030050083473
Quetta,2023-02-19,1.1881313131313131
Lahore,2023-02-20,0.6005917159763313
Peshawar,2024-10-25,0.11858190709046455
Islamabad,2024-09-18,0.8187086092715232
Karachi,2024-02-02,0.5431034482758621
Islamabad,2023-05-14,0.25396825396825395
Islamabad,2024-07-13,0.23669309173272934
Karachi,2024-10-25,0.11072902338376892
Lahore,2023-07-21,0.998046875
Quetta,2023-05-12,0.023842917251051893
Islamabad,2024-10-25,0.5605947955390335
Islamabad,2023-02-27,0.7112403100775194
Peshawar,2023-02-09,0.26387625113739765
Peshawar,2023-02-19,0.32781065088757394
Lahore,2024-10-25,0.9811866859623734
Lahore,2023-02-25,0.008413461538461538
Peshawar,2024-10-11,0.737410071942446
Quetta,2024-07-13,0.2831086439333862
Peshawar,2024-02-03,0.3768545994065282
Quetta,2024-10-24,0.034523809523809526
Peshawar,2024-05-05,0.33899556868537667
Peshawar,2024-10-24,0.5649396735273243
Islamabad,2023-08-21,0.1756633119853614
Quetta,2023-02-18,0.6359499431171786
Lahore,2023-08-21,0.47163695299837927
Lahore,2023-02-08,0.25696594427244585
Karachi,2024-10-24,0.3601756954612006
Lahore,2024-07-13,0.08695652173913043
Lahore,2024-10-12,0.9983579638752053
Islamabad,2023-12-01,0.8596750369276218
Peshawar,2023-10-09,0.4496240601503759
Islamabad,2023-10-17,0.5227272727272727
Quetta,2023-10-08,0.2682926829268293
Peshawar,2023-03-01,0.8771106941838649
Islamabad,2023-10-02,0.14968152866242038
Karachi,2023-08-21,0.48714285714285716
Islamabad,2024-11-10,0.8164627363737486
Islamabad,2024-10-24,0.16881720430107527
Karachi,2023-02-26,0.90625
Quetta,2023-02-05,0.43969676085458304
Islamabad,2024-09-10,0.7758899676375405
Peshawar,2023-02-24,0.2212962962962963
Quetta,2024-08-29,0.7803091944670464
Lahore,2024-11-10,0.6442804428044281
Lahore,2024-10-24,1.2389261744966442
Quetta,2024-09-18,0.7325349301397206
Karachi,2023-04-28,1.3457792207792207
Islamabad,2024-10-07,0.9907529722589168
Lahore,2023-02-21,0.13436385255648037
Quetta,2024-11-09,0.012060301507537688
Quetta,2024-10-23,0.1780185758513932
Peshawar,2023-07-22,1.242382271468144
Lahore,2023-08-20,0.3891213389121339
Lahore,2023-02-18,1.2578444747612552
Islamabad,2023-02-10,0.42577319587628865
Peshawar,2024-11-09,0.328381548084441
Peshawar,2024-10-23,1.0735294117647058
Peshawar,2023-02-08,0.008012820512820512
Karachi,2023-10-17,0.1941747572815534
Quetta,2023-08-19,0.46781789638932497
Peshawar,2023-02-20,0.7164658634538152
Lahore,2023-10-05,0.7778695293146161
Quetta,2023-09-23,0.4290254237288136
Peshawar,2023-05-11,0.146011396011396
Karachi,2024-11-09,0.4425133689839572
Karachi,2024-10-23,0.3736517719568567
Karachi,2023-02-22,0.11796733212341198
Karachi,2023-02-07,0.948170731707317
Karachi,2024-10-10,0.7529286474973376
Islamabad,2023-02-05,1.4220665499124343
Islamabad,2024-11-09,0.2667946257197697
Islamabad,2024-10-23,0.12900820283370618
Karachi,2023-02-25,0.9520725388601037
Lahore,2023-10-31,1.0441379310344827
Karachi,2023-10-04,0.5843621399176955
Peshawar,2023-10-02,0.17007434944237917
Islamabad,2023-07-21,0.3749128919860627
Lahore,2024-11-09,0.8657453109575518
Lahore,2024-10-23,0.29831144465290804
Islamabad,2023-02-24,1.1398058252427183
Quetta,2023-10-30,1.4241960183767228
Quetta,2024-11-08,0.3791917454858126
Islamabad,2023-10-14,0.02810304449648712
Lahore,2023-07-20,0.23336457357075913
Quetta,2024-10-22,0.1298932384341637
Islamabad,2023-10-15,0.2682425488180884
Lahore,2023-10-09,0.2426981919332406
Lahore,2023-02-10,0.5250836120401338
Peshawar,2024-11-08,0.5480132450331126
Peshawar,2024-10-22,0.5686900958466453
Lahore,2023-02-27,0.5398729710656316
Islamabad,2023-02-09,1.6482142857142856
Peshawar,2023-10-16,0.3516068052930057
Karachi,2024-11-08,0.445260347129506
Karachi,2024-10-22,1.5289719626168223
Quetta,2023-10-13,0.49535382416011436
Quetta,2024-10-10,0.3201754385964912
Karachi,2023-10-02,0.05527638190954774
Islamabad,2024-11-08,1.1944922547332186
Islamabad,2024-10-22,0.3379501385041551
Peshawar,2024-10-08,0.5647263249348393
Peshawar,2024-10-10,0.7938553022794846
Karachi,2023-03-01,0.4250386398763524
Islamabad,2023-02-18,0.8773234200743495
Karachi,2024-10-08,0.16181448882870683
Quetta,2023-11-30,0.0680672268907563
Peshawar,2024-07-08,0.6408163265306123
Peshawar,2023-02-06,0.7925925925925926
Lahore,2024-11-08,0.5522788203753352
Lahore,2024-10-22,0.5337423312883436
Islamabad,2024-10-09,0.3141592920353982
Karachi,2023-02-18,0.8418467583497053
Quetta,2024-11-07,1.2953216374269005
Quetta,2024-10-21,0.7458563535911602
Quetta,2023-10-14,0.23430592396109637
Karachi,2024-10-07,0.8650306748466258
Karachi,2023-05-13,0.7309753483386924
Peshawar,2024-11-07,0.09036658141517477
Peshawar,2024-10-21,0.6230088495575221
Peshawar,2023-07-21,0.360381861575179
Lahore,2023-02-28,0.5538461538461539
Islamabad,2023-02-26,0.22521137586471945
Quetta,2024-06-20,0.8269824922760041
Lahore,2024-09-03,0.41343126967471144
Karachi,2023-09-03,0.07290729072907291
Lahore,2024-05-07,0.5858708891595615
Islamabad,2023-12-07,0.24896836313617607
Peshawar,2023-11-09,1.1208576998050683
Karachi,2023-08-25,0.7119078104993598
Quetta,2024-02-18,0.05197505197505198
Quetta,2023-07-13,1.3017857142857143
Islamabad,2023-03-03,0.76
Lahore,2023-07-13,0.28223270440251574
Peshawar,2024-02-14,0.8758099352051836
Islamabad,2023-08-25,0.616260162601626
Karachi,2024-02-19,0.9919484702093397
Quetta,2024-09-01,0.6244167962674961
Karachi,2023-12-06,0.6721153846153847
Quetta,2023-08-27,0.11684782608695653
Karachi,2024-09-02,0.5214446952595937
Islamabad,2023-07-15,0.6316579144786196
Karachi,2024-07-15,0.38503774879890185
Karachi,2024-02-11,0.031746031746031744
Islamabad,2024-02-13,0.6859205776173285
Islamabad,2023-08-27,0.21014492753623187
Lahore,2023-03-05,0.5816326530612245
Islamabad,2023-08-26,0.8323036187113857
Lahore,2023-12-03,0.6012439530062198
Islamabad,2023-03-05,1.319571865443425
Karachi,2023-11-12,0.9372093023255814
Peshawar,2023-11-13,0.5195266272189349
Quetta,2023-07-10,0.9783845278725825
Karachi,2023-11-13,0.8230337078651685
Quetta,2024-02-13,0.16898148148148148
Karachi,2023-03-06,0.36420395421436
Peshawar,2023-11-10,0.8622047244094488
Islamabad,2023-09-29,0.4205128205128205
Peshawar,2023-12-07,0.35121951219512193
Lahore,2023-07-08,0.16465116279069766
Karachi,2024-09-01,0.727901614142967
Lahore,2023-08-28,0.44612644701691895
Lahore,2024-07-07,1.6333333333333333
Quetta,2023-05-23,0.7405345211581291
Lahore,2023-09-02,0.9499105545617174
Quetta,2024-07-21,0.8398576512455516
Lahore,2024-07-06,0.5597722960151803
Quetta,2023-03-06,0.13649289099526066
Karachi,2024-06-21,0.5977011494252874
Lahore,2023-04-24,0.4669603524229075
Quetta,2023-12-02,0.703757225433526
Lahore,2023-11-08,0.07495590828924162
Karachi,2023-04-24,0.96105702364395
Quetta,2024-02-16,0.44639376218323584
Quetta,2023-07-09,1.8667917448405253
Lahore,2024-07-15,1.007592190889371
Karachi,2023-09-01,1.0388219544846051
Lahore,2024-02-20,0.34112646121147716
Quetta,2023-03-03,0.5860869565217391
Quetta,2024-02-11,1.0047619047619047
Quetta,2024-02-17,0.06060606060606061
Karachi,2023-12-07,0.6702127659574468
Karachi,2024-02-09,0.6422240128928284
Lahore,2024-05-09,0.24949698189134809
Islamabad,2023-07-10,1.6762225969645868
Lahore,2023-09-27,0.35951134380453753
Lahore,2024-02-15,1.3636363636363635
Peshawar,2023-05-22,0.11820013431833445
Lahore,2024-02-11,0.7483443708609272
Islamabad,2023-12-04,1.2808823529411764
Islamabad,2023-05-23,1.3017356475300401
Quetta,2024-09-02,0.06939704209328783
Peshawar,2023-09-28,1.3493635077793493
Peshawar,2023-09-25,1.8825757575757576
Karachi,2023-09-28,0.3377551020408163
Islamabad,2024-02-10,0.09962168978562422
Lahore,2023-12-05,0.4965116279069767
Islamabad,2024-02-14,0.1814621409921671
Karachi,2023-11-09,0.3414043583535109
Lahore,2023-12-04,0.268389662027833
Lahore,2023-09-03,0.5938983050847457
Quetta,2023-12-03,1.3855755894590847
Islamabad,2023-09-01,0.36504580690627203
Quetta,2023-04-18,0.9013062409288825
Quetta,2023-07-11,0.6362275449101796
Islamabad,2024-09-03,0.5026399155227033
Peshawar,2024-02-19,1.1765447667087012
Peshawar,2024-02-10,0.8602150537634409
Lahore,2023-12-06,0.5759450171821305
Islamabad,2024-02-15,0.8239845261121856
Islamabad,2023-07-11,0.6486733760292772
Quetta,2023-11-10,0.474218089602705
Islamabad,2023-07-07,0.5877598152424942
Quetta,2023-04-22,0.5865384615384616
Lahore,2023-08-27,0.12829226847918437
Islamabad,2023-11-12,0.2954699121027721
Quetta,2023-09-26,0.4522653721682848
Lahore,2023-03-06,1.384266263237519
Quetta,2024-05-08,0.6865979381443299
Lahore,2023-11-14,0.30202702702702705
Quetta,2023-04-23,1.6094674556213018
Lahore,2023-09-28,0.2818181818181818
Peshawar,2023-09-02,0.15625
Peshawar,2024-02-08,1.008974358974359
Quetta,2023-04-21,0.14953271028037382
Karachi,2023-07-10,0.7030141843971631
Quetta,2024-02-19,0.5657370517928287
Lahore,2023-03-08,0.40530973451327434
Islamabad,2024-02-17,0.665045170257123
Peshawar,2024-07-21,0.5280065897858319
Quetta,2024-05-06,0.44256756756756754
Karachi,2024-02-16,0.7514654161781946
Peshawar,2024-02-15,1.2165820642978002
Peshawar,2023-07-08,0.32756756756756755
Islamabad,2023-09-02,0.6286644951140065
Lahore,2023-07-12,0.1808143547273982
Lahore,2023-03-03,0.8775773195876289
Lahore,2023-03-04,1.27
Peshawar,2023-05-23,0.0380952380952381
Lahore,2023-11-13,0.5863874345549738
Karachi,2023-09-27,0.25
Quetta,2023-07-07,0.961892247043364
Quetta,2024-09-20,0.7307692307692307
Peshawar,2024-02-16,0.012791572610985704
Islamabad,2024-09-02,0.09346733668341708
Islamabad,2024-07-05,0.5957918050941307
Islamabad,2024-07-15,0.253416149068323
Peshawar,2023-12-05,0.48210526315789476
Quetta,2023-09-01,0.505008347245409
Islamabad,2023-12-06,0.16483516483516483
Lahore,2023-05-24,0.04785362420830401
Karachi,2023-07-13,0.5329489291598023
Karachi,2024-02-14,0.28401122019635344
Karachi,2023-04-23,0.6564215148188803
Quetta,2023-09-27,0.6456477039067855
Islamabad,2024-05-09,0.013556618819776715
Peshawar,2023-11-06,1.0797385620915032
Islamabad,2024-02-09,0.07479964381121995
Islamabad,2024-06-21,0.8158953722334004
Lahore,2024-02-21,0.5102040816326531
Lahore,2024-02-14,0.3808312128922816
Lahore,2023-12-07,1.0116959064327486
Peshawar,2024-07-07,0.9926918392204629
Peshawar,2023-07-10,1.1965174129353233
Lahore,2024-06-21,0.5502958579881657
Islamabad,2024-05-07,0.37920937042459735
Islamabad,2024-01-09,0.015120967741935484
Islamabad,2023-07-09,0.7154471544715447
Islamabad,2023-07-08,0.6681127982646421
Peshawar,2024-02-17,0.0820754716981132
Karachi,2023-12-20,1.12109375
Peshawar,2023-08-26,0.13739376770538245
Islamabad,2023-04-24,0.6755364806866953
Lahore,2024-07-05,0.42485119047619047
Islamabad,2023-12-03,0.7658623771224308
Peshawar,2023-09-01,0.5952143569292123
Karachi,2024-07-06,0.09752321981424149
Islamabad,2023-11-14,0.4624
Quetta,2023-04-24,0.07637017070979335
Lahore,2024-07-22,0.0007575757575757576
Karachi,2024-07-05,0.7811745776347546
Karachi,2023-07-08,0.39936356404136836
Peshawar,2023-08-24,0.6929967426710097
Peshawar,2023-04-24,0.20907840440165062
Quetta,2023-03-05,0.7318965517241379
Karachi,2023-07-12,0.9512670565302144
Islamabad,2023-04-22,1.6991304347826086
Karachi,2023-11-14,0.03522504892367906
Peshawar,2023-08-25,0.85
Lahore,2024-09-02,0.9263932702418507
Lahore,2024-02-16,1.544
Islamabad,2023-04-23,1.160136286201022
Karachi,2024-02-15,0.6435546875
Karachi,2023-09-29,0.0262582056892779
Islamabad,2024-07-07,0.7625160462130937
Karachi,2023-11-11,0.24084507042253522
Islamabad,2023-09-27,1.121875
Lahore,2024-02-09,0.23738872403560832
Karachi,2023-07-09,0.9269183922046285
Karachi,2023-11-08,0.7045951859956237
Peshawar,2023-08-10,0.04889589905362776
Peshawar,2023-07-15,1.5728476821192052
Quetta,2023-11-09,0.8247787610619469
Lahore,2023-11-07,0.8573573573573574
Islamabad,2023-11-08,0.5039370078740157
Peshawar,2024-09-03,0.21739130434782608
Peshawar,2023-04-22,0.48870822041553746
Quetta,2024-07-06,0.9959473150962512
Karachi,2024-01-09,0.9402241594022416
Lahore,2024-02-12,0.49680715197956576
Lahore,2023-03-07,0.38146021328958163
Quetta,2023-09-03,0.16129032258064516
Lahore,2023-04-21,0.06172839506172839
Peshawar,2024-07-15,0.0679886685552408
Quetta,2023-09-28,0.20040080160320642
Quetta,2024-02-09,0.6235997012696042
Peshawar,2023-07-13,0.5480480480480481
Karachi,2024-02-12,0.2822458270106222
Quetta,2024-01-08,0.5726290516206483
Islamabad,2024-02-21,1.646153846153846
Islamabad,2023-04-21,1.7847619047619048
Karachi,2024-09-03,0.5311036789297658
Quetta,2023-08-25,0.9318423855165069
Lahore,2024-01-09,1.3467153284671534
Peshawar,2024-02-12,0.08958130477117819
Lahore,2024-02-17,0.42680180180180183
Karachi,2023-11-07,0.5340642129992169
Quetta,2023-05-22,0.1711590296495957
Lahore,2023-04-23,0.3867102396514161
Quetta,2023-03-02,0.33965672990063234
Peshawar,2024-02-21,0.6104944500504541
Karachi,2023-03-03,0.7246231155778895
Quetta,2024-06-21,0.44093178036605657
Lahore,2023-11-11,0.03474903474903475
Islamabad,2023-12-20,0.4507227332457293
Peshawar,2023-09-27,0.23929098966026588
Quetta,2023-07-08,0.849329205366357
Islamabad,2023-03-06,1.819047619047619
Quetta,2024-07-05,0.7569444444444444
Karachi,2023-04-21,0.2761904761904762
Quetta,2024-02-10,0.040190735694822885
Islamabad,2023-10-31,0.06203007518796992
Islamabad,2023-09-26,0.53601108033241
Islamabad,2024-02-20,0.03794642857142857
Karachi,2023-08-26,0.3093681917211329
Peshawar,2023-03-05,0.6101694915254238
Quetta,2023-12-05,0.022988505747126436
Lahore,2023-09-01,0.4564732142857143
Peshawar,2024-09-01,0.5388513513513513
Lahore,2023-09-29,1.7648148148148148
Karachi,2024-02-17,1.0343601895734598
Peshawar,2024-07-04,0.18013468013468015
Peshawar,2023-04-23,0.7580321285140562
Karachi,2023-03-02,0.19041614123581338
Karachi,2023-07-07,0.39158576051779936
Lahore,2024-06-22,0.7587672688629118
Karachi,2023-11-06,0.8866141732283465
Islamabad,2024-07-14,0.6290322580645161
Karachi,2023-12-03,0.09537037037037037
Lahore,2023-03-02,0.09897610921501707
Peshawar,2023-07-12,0.27769886363636365
Peshawar,2023-07-07,0.9413298565840938
Karachi,2023-03-05,0.6383763837638377
Peshawar,2023-04-21,0.5689802913453299
Quetta,2024-02-15,0.04975124378109453
Peshawar,2023-09-26,1.8503787878787878
Islamabad,2023-07-14,0.8152046783625732
Karachi,2023-08-28,0.49581239530988275
Peshawar,2023-12-06,1.1621966794380587
Islamabad,2023-12-05,0.5845272206303725
Lahore,2023-07-07,0.5804311774461028
Quetta,2024-07-15,1.7381370826010545
Lahore,2023-12-20,0.5188940092165899
Quetta,2023-09-25,0.6096730245231607
Peshawar,2024-02-11,0.3774124374553252
Quetta,2023-08-28,0.0821529745042493
Quetta,2023-03-04,0.7200315457413249
Lahore,2024-02-10,0.9839228295819936
Lahore,2023-11-12,0.3029016277423921
Lahore,2023-07-10,0.3870246085011186
Karachi,2023-07-15,0.652230971128609
Karachi,2024-02-18,0.9242273180458624
Islamabad,2023-09-28,0.005067567567567568
Quetta,2023-11-06,0.41228070175438597
Lahore,2023-07-09,0.7086193745232647
Quetta,2023-03-07,0.2868421052631579
Peshawar,2024-06-21,0.23135755258126195
Peshawar,2024-07-06,0.43636363636363634
Islamabad,2023-09-04,1.5495934959349593
Islamabad,2023-03-07,0.6058394160583942
Lahore,2024-02-13,1.0172185430463576
Islamabad,2023-11-10,0.04397163120567376
Karachi,2023-11-10,0.0343213728549142
Peshawar,2023-07-09,0.12381646030589949
Karachi,2023-04-22,0.615234375
Lahore,2023-04-22,0.7781402936378466
Quetta,2023-11-08,0.8775280898876404
Islamabad,2023-09-14,0.11882510013351134
Islamabad,2023-03-04,0.44120100083402836
Quetta,2023-12-04,0.9270935960591133
Lahore,2023-09-04,0.27238454288407166
Karachi,2023-05-23,0.5655114116652579
Peshawar,2023-09-03,1.3061564059900166
Lahore,2023-05-23,1.9445544554455445
Karachi,2023-12-04,0.9850746268656716
Islamabad,2023-11-13,0.2328767123287671
Islamabad,2024-02-19,0.2502708559046587
Peshawar,2023-03-07,0.5052935514918191
Karachi,2024-02-20,0.39158576051779936
Islamabad,2023-07-12,0.18441196938065413
Lahore,2024-05-04,0.9831460674157303
Peshawar,2023-12-03,0.01085883514313919
Quetta,2023-09-12,0.5304928989139516
Quetta,2023-08-26,0.12387202625102543
Islamabad,2024-02-12,1.3678929765886287
Quetta,2023-09-02,0.6716157205240174
Peshawar,2024-02-18,0.90234375
Quetta,2024-07-07,0.3808948004836759
Quetta,2023-11-11,0.07972270363951472
Karachi,2023-08-27,0.38721351025331724
Karachi,2023-07-11,0.7119815668202765
Karachi,2023-09-14,0.7532258064516129
Lahore,2024-07-16,0.0473970473970474
Quetta,2023-11-12,0.07079646017699115
Karachi,2024-07-08,0.7868462757527733
Karachi,2024-02-21,0.6835722160970231
Lahore,2023-09-13,0.02069425901201602
Peshawar,2024-09-10,1.0071530758226037
Peshawar,2023-09-12,0.4164102564102564
Islamabad,2023-09-03,0.5638148667601683
Peshawar,2023-08-28,0.4968553459119497
Karachi,2023-07-14,0.5469613259668509
Peshawar,2023-11-08,0.009129213483146067
Peshawar,2023-11-12,0.6167218543046358
Karachi,2023-03-07,0.6413793103448275
Quetta,2024-02-08,0.8823529411764706
Karachi,2023-09-02,0.234472049689441
Islamabad,2023-03-02,0.17314487632508835
Karachi,2024-05-06,1.1093247588424437
Islamabad,2024-07-06,0.5878378378378378
Lahore,2023-07-15,1.8643410852713178
Karachi,2023-05-22,0.9062918340026773
Peshawar,2024-06-20,0.39918367346938777
Peshawar,2023-03-02,0.02059202059202059
Quetta,2024-02-20,0.7254004576659039
Quetta,2024-02-12,1.5910714285714285
Karachi,2024-07-14,0.768581081081081
Quetta,2023-08-24,1.4448275862068964
Karachi,2023-03-04,0.8761238761238761
Peshawar,2023-11-11,0.027672955974842768
Quetta,2024-02-14,0.4654605263157895
Peshawar,2024-09-02,0.033404406538734895
Karachi,2024-02-10,0.17590822179732313
Lahore,2023-07-11,0.3936619718309859
Peshawar,2023-03-04,0.13793103448275862
Islamabad,2023-11-07,0.3772302463891249
Peshawar,2023-07-11,0.9577889447236181
Quetta,2024-06-01,1.1904090267983074
Peshawar,2023-03-06,1.036388140161725
Quetta,2023-12-06,0.6126062322946175
Peshawar,2024-02-09,0.05097706032285471
Islamabad,2023-08-28,0.038461538461538464
Peshawar,2023-03-03,0.536271186440678
Quetta,2023-11-07,1.258114374034003
Lahore,2024-02-19,0.22782114975159687
Islamabad,2024-07-08,0.6854493580599144
Lahore,2024-07-08,0.4649243466299862
Peshawar,2023-12-20,0.40273037542662116
Lahore,2024-02-18,0.7760702524698134
Peshawar,2023-07-14,0.41259731068648264
Quetta,2023-09-13,0.19899874843554444
Quetta,2024-07-04,0.11530172413793104
Karachi,2023-09-13,0.11636927851047324
Peshawar,2024-06-01,0.8023872679045093
Islamabad,2023-11-09,0.7777777777777778
Lahore,2023-09-14,0.38803792851932895
Karachi,2024-09-06,0.3787128712871287
Peshawar,2023-09-14,1.6805555555555556
Peshawar,2024-02-13,0.2856060606060606
Peshawar,2023-09-13,0.7381404174573055
Peshawar,2023-08-27,0.2593548387096774
Karachi,2023-12-05,0.28957528957528955
Islamabad,2023-11-06,1.0196936542669583
Quetta,2023-11-13,1.3519882179675995
Quetta,2024-07-14,0.0625
Islamabad,2023-04-28,0.5415194346289752
Islamabad,2024-02-18,0.08968926553672317
Islamabad,2024-02-11,0.21872103799814643
Peshawar,2023-12-04,0.1752136752136752
Karachi,2024-07-07,0.6888888888888889
Islamabad,2023-09-13,0.021945866861741038
Peshawar,2024-07-05,0.319366852886406
Lahore,2023-08-25,0.46997690531177827
Lahore,2023-07-14,0.8289224952741021
Karachi,2024-02-13,0.5339147286821705
Quetta,2023-07-12,0.5186862967157417
Peshawar,2024-07-14,0.010570824524312896
Peshawar,2023-11-07,0.28494041170097506
Lahore,2023-08-26,0.4402420574886536
Peshawar,2024-05-06,0.11297071129707113
Islamabad,2023-07-13,0.011690647482014389
Islamabad,2023-11-11,0.699601593625498
Quetta,2023-07-14,0.505338078291815
Lahore,2023-11-09,0.19357495881383854
Islamabad,2023-05-24,1.274787535410765
Karachi,2023-09-26,0.41424272818455365
Karachi,2023-09-22,0.04798464491362764
Lahore,2023-11-06,0.11426592797783934
Islamabad,2024-02-16,0.06503298774740811
Peshawar,2024-02-20,0.47280334728033474
Karachi,2024-02-08,0.19563581640331076
Lahore,2023-11-10,1.6404109589041096
Lahore,2023-09-26,0.17765814266487215
Lahore,2024-06-04,0.2994269340974212
Peshawar,2024-01-16,1.0462287104622872
Peshawar,2024-08-02,0.23660714285714285
Lahore,2024-04-17,0.8115942028985508
Quetta,2024-01-16,0.7151979565772669
Quetta,2023-03-18,1.3766816143497758
Quetta,2024-04-16,0.007334963325183374
Islamabad,2024-08-27,0.3303964757709251
Quetta,2024-06-03,0.6166064981949458
Lahore,2024-01-17,1.4465648854961832
Karachi,2024-08-02,0.5725108225108225
Peshawar,2024-04-16,0.33123425692695213
Peshawar,2024-06-03,0.3537037037037037
Islamabad,2024-01-17,0.30684174153420873
Karachi,2024-04-16,0.6177715091678421
Islamabad,2024-04-01,0.9240331491712708
Lahore,2023-09-22,0.5192307692307693
Peshawar,2024-05-08,0.0519730510105871
Karachi,2024-01-17,0.9590336134453782
Islamabad,2024-08-02,0.6512875536480687
Islamabad,2024-04-16,0.6433365292425696
Peshawar,2024-08-23,0.8738049713193117
Peshawar,2024-01-17,0.7622820919175911
Lahore,2024-04-16,0.4133435582822086
Quetta,2024-06-11,0.12721238938053098
Karachi,2024-06-03,0.43972999035679844
Quetta,2024-01-17,0.8908098271155596
Quetta,2024-04-15,0.6428571428571429
Lahore,2024-08-02,0.3222849083215797
Lahore,2024-01-18,0.009523809523809525
Karachi,2023-09-24,0.0
Peshawar,2024-04-15,0.7795918367346939
Karachi,2023-03-16,0.7651612903225806
Quetta,2023-09-24,0.4665728360309641
Islamabad,2024-01-18,0.2033898305084746
Karachi,2024-04-15,0.9647058823529412
Quetta,2024-08-01,1.2156593406593406
Islamabad,2024-06-03,0.3589939024390244
Karachi,2024-01-18,1.2528301886792452
Islamabad,2024-04-15,0.9945130315500685
Islamabad,2023-03-17,0.5544412607449857
Lahore,2024-06-03,1.2199312714776633
Peshawar,2024-01-18,0.19886822958771222
Peshawar,2024-08-26,0.25960061443932414
Peshawar,2024-08-01,0.297790585975024
Lahore,2024-04-15,0.7177865612648221
